time,heart_rate,spo2
0.188,64.84867716050681,96.70350843292623
0.192,65.91963497276053,96.5622836284599
0.196,64.78667203476752,96.44263122776704
0.2,66.955264295577,96.4802828414974
0.204,67.01154707718472,96.59441851740382
0.208,67.84749237776313,96.6073511274222
0.212,66.51827943024053,96.82289482073271
0.216,66.25652912660401,96.19569002930898
0.22,66.7173740360382,96.23065855892224
0.224,68.96612893349132,96.65519196967529
0.228,67.25948121321711,96.7226863218442
0.232,66.97775619770907,96.61510732328756
0.236,65.71487660993579,96.45032276802496
0.24,66.9554615594208,96.4586731637291
0.244,66.46558444565703,96.04229826717157
0.248,67.50025268036421,96.50987380589464
0.252,64.92580186530834,96.16946576166006
0.256,68.1518073038227,96.57150625084672
0.26,66.14922233168588,96.25130729508314
0.264,66.0793156102372,96.53842993875338
0.268,66.81578091186732,96.41684787940363
0.272,66.97709231458997,96.61541070794834
0.276,67.15293234290651,96.70025862068172
0.28,67.55331618350806,96.82273319972904
0.284,66.68727554182158,96.36675193916741
0.288,66.91976248232913,96.01386589715888
0.292,66.15157977603047,96.72301766201886
0.296,66.59915475543328,96.2133179233427
0.3,68.22544901151353,96.2237367686995
0.304,68.88573435005273,96.54693829020864
0.308,67.36751101734772,96.34742719854081
0.312,67.72117661379572,96.47821610037413
0.316,67.46159274791344,95.89678113927485
0.32,67.60574224577445,96.30324110362298
0.324,65.99189097585365,96.3608364395581
0.328,67.44479850129505,96.61361489672332
0.332,66.50441502584742,96.3216763689198
0.336,68.46968046970984,96.78674070462965
0.34,65.65783813452559,96.80798410786213
0.344,66.68620453582426,96.31765160615491
0.348,66.90959362006062,96.84054069174773
0.352,66.66085435860202,96.60928986358603
0.356,68.23720044103042,96.40580016898532
0.36,67.65540632365293,96.54531404631314
0.364,67.09072590457859,96.30687131258925
0.368,67.67311695660305,96.53789938108268
0.372,66.75656767229718,96.56883525778082
0.376,68.09713156029025,96.5687466152216
0.38,64.90285418948046,96.01129744526719
0.384,66.5506071985159,96.61246639634074
0.388,66.9988303649483,96.74847199100826
0.392,65.24201083132536,96.43839728856153
0.396,67.63773703755518,96.50209151713386
0.4,66.09207244112935,96.45290280124988
0.404,65.8403549689134,96.50817221550038
0.408,66.7238367027704,96.43316666748285
0.412,67.78939137642051,95.9704948297783
0.416,66.68991818757709,96.80755416740882
0.42,67.22799801591823,96.35477684837429
0.424,67.3909800673176,96.20334789951185
0.428,66.90762576715365,96.37249165065275
0.432,66.53564895115916,96.90569660052707
0.436,67.54068635609742,96.54444963482719
0.44,67.7035702497506,96.30762183683424
0.444,66.21076141715926,96.25414631916368
0.448,65.67435321470883,96.34655964156615
0.452,65.95371421291819,96.6613401066493
0.456,67.56956680298286,96.66085084236265
0.46,68.09064390952717,96.18053546287226
0.464,67.2891705275685,96.50130885947787
0.468,67.936313671027,96.67592167582157
0.472,67.82697522807159,96.37310987370569
0.476,67.79947807427314,96.23055939853737
0.48,65.15328335736808,96.5743082175772
0.484,67.58668646470053,96.68609175024397
0.488,67.94288179821034,96.36642952581171
0.492,67.37105121803253,96.48572518806058
0.496,67.3129440196626,96.23502813459872
0.5,67.7841613382,96.30411067864495
0.504,67.00183799660246,96.15903189685409
0.508,67.61354002865193,96.33306444233197
0.512,65.42128899416974,96.72476712746351
0.516,67.4864267242454,96.43529244803929
0.52,65.65402709495689,96.095731967198
0.524,66.40642811653656,96.90873904579435
0.528,66.2835414734802,96.62143646494118
0.532,66.33489956418441,96.29640718872699
0.536,66.51293986151427,96.41566759999988
0.54,66.63705469545212,96.60376877455906
0.544,66.71051785422362,96.2981313641007
0.548,67.62450358445652,96.3188232786603
0.552,66.54329003489282,96.15686245436945
0.556,68.33457175331712,96.29820758006737
0.56,65.84670579810397,96.61982245839826
0.564,67.52996982825087,96.77352076866808
0.568,65.5276188469322,96.16036373345496
0.572,67.82543229943181,96.28046249779612
0.576,66.96214096446103,96.39088854976015
0.58,68.23693610989717,96.1107620814561
0.584,66.77922940325027,96.27397966062355
0.588,67.8698395209265,96.46807525090142
0.592,66.76298372147942,96.7301333019564
0.596,65.61124828648957,96.32341496247996
0.6,67.36449295073999,95.98844596199095
0.604,66.22279894304818,96.16612302659152
0.608,66.09019564147563,96.2955211216024
0.612,65.96628027941227,96.41562134712582
0.616,66.84072448611585,96.23593016696968
0.62,66.45653614426584,96.42057600146312
0.624,66.26126358667469,95.98506170769261
0.628,65.78782180250472,96.12461142778291
0.632,65.89364921402108,96.53207701059361
0.636,67.2527249276849,96.33500537563125
0.64,67.37247140227429,96.5000220168797
0.644,66.12300624521797,96.46091801728267
0.648,68.75045806504644,96.2691613285217
0.652,68.14365288283112,96.23485829024251
0.656,66.29082330949569,96.3666072702735
0.66,68.51884608054748,96.38361883315466
0.664,67.18558168670175,96.29517600144023
0.668,67.7079182875518,96.53835635049685
0.672,65.70518188752209,96.29219983723647
0.676,66.81669847548035,96.29081322885534
0.68,66.25688304661588,96.25283312998296
0.684,66.74861271713567,95.99429268255192
0.688,67.0954080838929,96.54597785500309
0.692,68.63042265183307,96.59328078993875
0.696,67.67931604310073,96.4817817669199
0.7,67.07817739266562,96.19522762202571
0.704,66.04027187550395,96.07997844196075
0.708,66.36756295009708,96.36013347595151
0.712,67.63702749342583,96.3531061757069
0.716,68.61904584970195,96.64437363567842
0.72,66.70503989135372,96.25810338841272
0.724,65.9480990610346,96.29490893041573
0.728,68.60049951831607,96.26602921808589
0.732,68.03383082096902,96.2172526810456
0.736,67.25081117089908,96.2631527222366
0.74,66.89191237738932,96.13223238117719
0.744,68.11861625364314,96.24649383346618
0.748,66.37276536909393,96.07177037079185
0.752,67.05005395053821,95.99364872352844
0.756,68.30228086958685,96.19800415243459
0.76,67.47320506013358,96.65112210467144
0.764,66.49968087041992,96.31343041443348
0.768,66.30441107003429,96.62375589813496
0.772,66.37317998618288,96.51553050667852
0.776,66.34779304574262,96.61456031014939
0.78,68.12633336431566,96.51993369138751
0.784,67.64559820182888,96.55983810412556
0.788,66.24947352815666,96.0701846588933
0.792,67.55545415069399,96.25840156889745
0.796,67.40937543259838,95.94923990219877
0.8,66.60135661833394,96.54676874956303
0.804,66.65439207027487,96.53609457732706
0.808,66.26333892265592,95.79342068757794
0.812,67.68699373779782,96.56572980727054
0.816,67.40959340560099,96.25260298404642
0.82,66.6888378236346,95.93747172855318
0.824,65.39312543508952,96.13661088702678
0.828,67.86625699042604,96.32637245240028
0.832,66.62987412730347,96.68536868494718
0.836,67.37286796108741,96.0473760687655
0.84,68.40828645423106,96.56490950173388
0.844,66.65448163041323,96.53237151177046
0.848,68.4005794084153,96.37061492229608
0.852,66.8294807621926,96.3190990851573
0.856,67.44760254021233,96.06995672770722
0.86,68.94513193138577,96.4494713135823
0.864,67.61400992502975,96.24442696807304
0.868,67.53538849861889,96.0499954923167
0.872,67.24227360109877,95.87533901427263
0.876,67.12369373532434,96.20136794028173
0.88,65.60330292268917,96.31437601595707
0.884,68.53949829996988,96.31285840348372
0.888,65.60845745286514,96.42415545448401
0.892,68.97292602879592,96.23699084281569
0.896,67.1672576071146,96.28627768864273
0.9,67.66185480248618,95.9077890133254
0.904,64.99048255152748,96.41237491556278
0.908,65.65420229025075,95.97727327013894
0.912,66.92442722367427,96.18815630057655
0.916,66.17846412041942,96.11343009682547
0.92,66.8693954375913,95.97615886461321
0.924,67.19549747676132,96.38296186679239
0.928,66.99757476266433,96.5534915995305
0.932,66.16932461870505,96.30264575633389
0.936,67.74930454477935,96.45531361579742
0.94,67.2741689802236,96.13159509568497
0.944,69.34558567025883,96.43070839263744
0.948,67.34505881202143,96.043763540106
0.952,68.62330464642244,95.88177982227043
0.956,68.02977747600667,96.47876602313883
0.96,66.6702006206496,96.21620942906823
0.964,67.3145088251324,95.98977802664152
0.968,65.55451972732278,96.31832290697969
0.972,66.97271467784556,96.05373599791547
0.976,68.41891984796436,95.88171818148871
0.98,66.83994670614602,96.4626365515364
0.984,68.55896607702726,96.69240014093245
0.988,66.41197764505239,96.17856452872832
0.992,66.69376374838157,95.95005888417573
0.996,68.7497876366847,95.95565623188018
0.0,66.76566758893222,95.88362960103102
0.004,67.38364670226926,96.25225143516029
0.008,64.94061316543598,96.06525068331132
0.012,66.38221886863887,96.04244356809039
0.016,67.63874364098014,96.2070667006484
0.02,68.32984426772191,96.49863483665868
0.024,68.3674892800375,96.68652912978348
0.028,67.80924372915072,95.85134654100075
0.032,68.3713631840794,96.18275044207104
0.036,66.77259379959816,95.98572594788178
0.04,68.14055319663106,95.90859685493213
0.044,66.30593893160305,95.98403615494914
0.048,67.48330529768575,96.20330111584288
0.052,66.86710273373224,95.97557683974681
0.056,67.84364728465144,96.28411647743746
0.06,66.9540607836445,96.0576569021013
0.064,67.12151107125595,95.98492601666288
0.068,67.23135975746334,96.26142349150814
0.072,67.17636487082542,95.91879970608869
0.076,66.76089003878099,96.23368022344017
0.08,67.72058689724342,96.11559880610028
0.084,67.49541384275923,96.18076283730537
0.088,68.66467343353501,96.15209547411477
0.092,69.02584433260662,96.20356216868007
0.096,67.73038076562352,96.27726895074113
0.1,66.6870171812445,95.85405150266295
0.104,66.91949061765327,96.15034281994558
0.108,69.35225907074694,95.98747210843096
0.112,67.14258499015786,95.96885201612147
0.116,65.24113097148077,96.19514225198137
0.12,67.94227013655455,96.16284311464258
0.124,64.71779002301948,96.13272425752598
0.128,67.25739895998753,96.20411378324849
0.132,66.58054828160634,95.9774263382188
0.136,68.3666377565506,96.28544695840355
0.14,67.51305819776452,96.25928512619252
0.144,67.77128990595783,96.01729797360504
0.148,67.80764521069011,95.98795072330839
0.152,68.27434097818089,96.35483900672065
0.156,67.25410334513431,95.8902444007865
0.16,67.43476496490034,96.07901144141071
0.164,65.87641839284157,96.33995095949166
0.168,68.73546100620365,96.37833263933385
0.172,67.59316085908466,96.50875903505721
0.176,67.97406409185206,96.23101695680619
0.18,67.04344977066553,95.92834004105936
0.184,65.4396299956888,96.10128181872793
0.188,67.48291520189254,96.14442466100073
0.192,66.8861122953201,96.07299253226716
0.196,68.35382532426746,96.50451490442545
0.2,68.39595063936393,96.12105844027096
0.204,67.5363328149035,96.26393711326101
0.208,67.74571151893565,96.0239999920127
0.212,66.2022334271914,96.31471415504063
0.216,66.30690660163192,95.83858275732752
0.22,68.01198136453594,95.98735094629758
0.224,67.94441024341987,96.42337604597407
0.228,65.95408179266191,96.08076948039215
0.232,67.77012772433946,95.89850400932542
0.236,68.45070421350307,95.80950907305233
0.24,67.69909231303598,95.98902898618488
0.244,67.57321663552312,96.1172114194953
0.248,66.9439566323843,96.22896563430432
0.252,67.98957471742226,95.9578094847586
0.256,66.02716091151522,96.04725712434181
0.26,67.08139749470611,95.96396813120894
0.264,67.77898729128334,96.03060598593525
0.268,68.25901848138044,96.06398081809617
0.272,67.33617308275653,95.54934415776593
0.276,68.49085059027168,95.87182008421392
0.28,68.866050489361,96.1393312317519
0.284,68.48559462834542,95.9009409327723
0.288,68.48887270535103,96.10282125912572
0.292,68.96007174719834,95.88236316090293
0.296,68.33783763625613,95.97210610754435
0.3,67.20072748039547,96.11042143520692
0.304,66.60972992284054,95.87137861520569
0.308,67.49573866693814,96.30629466504816
0.312,66.98455309638271,95.65928022652297
0.316,66.54546414365942,96.37363938543997
0.32,68.89383551359383,95.84759562681658
0.324,68.42209933453952,96.0053593279654
0.328,68.83851426411749,95.8136107953359
0.332,68.63450214189648,96.12172653056561
0.336,70.55204489620682,95.77275954446151
0.34,68.09950251800721,96.08975078771988
0.344,68.57454579124162,95.84660271514899
0.348,66.82676939486447,96.18746071787056
0.352,68.86470101355141,96.11959176483417
0.356,67.31806594942461,95.97816211728404
0.36,67.2620429339161,95.76772438929247
0.364,68.00798071657398,96.37268813374484
0.368,67.74378929126355,96.14830440671015
0.372,66.78416160898013,95.8199778347449
0.376,68.11115789808224,96.12423360462616
0.38,68.60187659703526,95.85705540599442
0.384,68.14754802993784,96.10198697036472
0.388,66.98745663611992,95.84514667369483
0.392,67.85973261923738,95.77335757813528
0.396,68.93166557750483,95.89807535105469
0.4,67.89215783198347,96.16684119635325
0.404,68.21539068393409,96.03063230537877
0.408,66.9933908543561,96.09479229021669
0.412,66.73840367032489,96.41705869743431
0.416,68.79957092108775,96.21798697819757
0.42,67.673714310469,95.90925885182028
0.424,67.58082442090311,96.10941487874499
0.428,68.88011560524782,96.15744432995756
0.432,67.31947984929408,95.79194724618472
0.436,68.26421982560791,95.82994530860493
0.44,67.99583405588055,95.73952702309592
0.444,67.558216002755,95.96547331091698
0.448,68.77095691852108,96.31895392757849
0.452,65.61318361708072,95.81371046082731
0.456,69.85911532003503,95.89124087385706
0.46,67.05947303241352,96.04371975122038
0.464,66.84396116288855,95.85004243822968
0.468,68.00768230529806,95.89075908843917
0.472,67.46761752832833,95.57409090368695
0.476,68.26843068994644,95.88809480374312
0.48,67.87309959892748,96.37660563415399
0.484,69.50309945945384,95.92501206018538
0.488,68.10041075357363,95.77467609775879
0.492,66.49146647577874,96.17301418793396
0.496,69.64209652682432,95.70082268217472
0.5,68.89442374836347,95.58800627264458
0.504,69.23139226588162,96.05376695521544
0.508,66.89884776790868,95.61157153649391
0.512,66.66698707704897,95.40003082506658
0.516,67.15019450536637,95.88726877558291
0.52,67.96699166248746,96.07331950260257
0.524,66.73107355220621,95.52322234640678
0.528,68.44065512362616,95.92766731469281
0.532,68.48249528534481,95.90712122691193
0.536,67.49852337677373,95.99038223608312
0.54,68.57476457589016,96.13888685279416
0.544,68.9290634057981,95.71624121612727
0.548,67.98151074289467,96.09771111170846
0.552,66.06709017791817,95.60654908821134
0.556,66.61041070866061,96.07750317778029
0.56,67.90914662901909,95.73023963155384
0.564,66.9934826209862,95.70017508523249
0.568,67.97496339623356,95.82982302677476
0.572,67.73861582848107,96.03894345436045
0.576,69.36061121429617,95.91652115031707
0.58,68.85519466296411,96.14288358586776
0.584,68.58509468718309,95.60863647683229
0.588,69.81256898706701,95.75848820303473
0.592,70.84488719233661,95.9545460173621
0.596,67.08142484626116,95.51798143611512
0.6,68.4474112257084,95.94224613907794
0.604,68.18263341281839,96.0554722187209
0.608,68.43134083980601,96.10122846813762
0.612,69.10941841894967,95.93717006763224
0.616,65.69923605976324,95.8639508952868
0.62,68.37113093194701,96.1788918078404
0.624,68.09620508987298,95.61816204523137
0.628,67.4743399820453,95.82006027159709
0.632,68.75859488747292,95.76196682190498
0.636,67.8763474184196,96.38852954861112
0.64,68.30441217899119,96.13154048774653
0.644,69.53138609161431,96.11404681274601
0.648,66.85568463599898,95.79068418278375
0.652,66.5765399048689,95.90549686481138
0.656,67.49907375585923,95.82713795184056
0.66,67.56787640323353,95.74946705717905
0.664,67.02148091658766,95.85501288260832
0.668,68.35617132072153,95.6999101930909
0.672,67.89838956903874,95.89395312671071
0.676,68.83701987959314,96.12636826715217
0.68,68.17150516552672,95.7596055728243
0.684,69.13534787630365,95.60441427577676
0.688,68.39962611378706,95.89009710380297
0.692,67.77158341578237,95.79593911922187
0.696,68.91484387877043,95.6754588316364
0.7,68.80235015861327,95.62115286658312
0.704,68.27730353098978,95.89560591333952
0.708,67.66598944764588,95.74568999004137
0.712,67.7553013733418,95.22062727667642
0.716,67.08041880944697,96.07419691777262
0.72,68.59810114425858,95.8259616467074
0.724,68.59803942707117,95.95837860007278
0.728,69.40611879137316,95.76980845547533
0.732,65.62364936223227,95.6888942108915
0.736,66.35916217360328,95.92010885825728
0.74,68.75204987957527,96.34117007475649
0.744,69.14312289370322,95.84709534610346
0.748,69.01202836068869,95.59774125932564
0.752,68.33253313933257,96.12074745102443
0.756,67.82732085999199,95.81122927778978
0.76,69.45556653430354,95.43939270088084
0.764,68.4838481679597,95.59069182850189
0.768,68.87090082877323,95.98212602670424
0.772,67.19938514159355,95.74977777379009
0.776,68.00959820033518,95.64529423198806
0.78,68.90450402326336,95.83418870181632
0.784,68.88868564447854,95.77044987274276
0.788,67.80584508507407,95.92160960863448
0.792,69.82213981054593,95.85508844417355
0.796,69.15975485157007,95.4031310099071
0.8,69.03767846041887,95.92797821833274
0.804,67.62216444201032,95.98496946893083
0.808,67.88205789646932,95.69952526285827
0.812,67.63510426051545,95.63586571911028
0.816,69.21428345714872,95.77629566205029
0.82,70.20844891415429,95.5754888549359
0.824,68.21348278678148,95.73174231525832
0.828,67.5663128565714,96.16437729104865
0.832,68.59159988758752,95.64812043757436
0.836,70.85864367808685,96.02480536430066
0.84,68.61150584825474,95.65844524748194
0.844,68.69620583542122,95.78019942963576
0.848,67.48110834439575,96.05583435641147
0.852,64.85922272803415,95.83785659167819
0.856,66.88228061216974,95.39973382814908
0.86,68.54806862681738,95.59394075659796
0.864,68.53635582072917,95.9734009709885
0.868,68.56158506351169,96.00262807963412
0.872,69.65930490599325,95.73464209843968
0.876,68.27705835798942,95.58284391000767
0.88,68.7363021529253,95.73255022439695
0.884,69.27022782600899,95.59652119150662
0.888,67.89005599975295,95.8082134818902
0.892,67.86330840634369,96.02723252980182
0.896,69.49391359844849,96.05034872467215
0.9,68.25914792514399,95.70825749892187
0.904,68.90900497954786,95.78806562749399
0.908,69.45966685186326,95.53381114918436
0.912,67.70298288267344,95.91007316426379
0.916,68.5202802197407,95.60516787199994
0.92,68.51600532149929,95.37488945849908
0.924,71.14540645141815,95.53582002070739
0.928,68.65630203592968,95.64574373169211
0.932,70.18673640241796,95.89838185197921
0.936,69.58002445609601,95.64637429919723
0.94,67.57565336803097,95.52193756036759
0.944,70.71244385748203,95.88012664413306
0.948,67.53359607997298,95.75171708539904
0.952,70.45409638671839,95.12107580102727
0.956,68.83148122931821,95.78439930544081
0.96,69.6789978288164,95.58265803106043
0.964,67.66808198077763,95.33282491295178
0.968,69.5351688602975,95.56754206496035
0.972,68.8356130044006,95.45242319879404
0.976,69.2486273933122,95.08518915872308
0.98,70.35721650231147,95.59206707971092
0.984,70.45300611497433,95.55948511316069
0.988,69.57314076256688,96.03509995782653
0.992,70.48623852766863,95.74882143550984
0.996,70.55762061787559,95.6796437328811
0.0,68.2306605088013,95.67603691083497
0.004,71.15842848886008,95.22344113095622
0.008,69.84460920557633,95.56238145233999
0.012,68.39838332077473,95.70416283584855
0.016,69.62318308777088,95.76692636516358
0.02,70.35994605709459,95.50894920800869
0.024,69.67474326880757,95.42297977580165
0.028,67.1587127597767,95.59404690769237
0.032,69.8655144760782,95.28433640656989
0.036,71.16831276406799,95.52598184083682
0.04,68.41378688436998,95.71517805495063
0.044,69.04966104659516,95.52001097176299
0.048,69.12852132589157,95.40384354541797
0.052,69.81017249762903,95.47671047621459
0.056,69.43630118700855,95.40075032676123
0.06,69.1035824895375,95.692019344532
0.064,69.02228892738988,95.50803921490149
0.068,70.89269071656408,95.70550271904425
0.072,69.53739759803304,95.24995742811696
0.076,69.95596210904702,95.55588004566481
0.08,69.47677140993892,96.00864514180891
0.084,67.74034891943683,95.51538909151922
0.088,70.72041017657475,95.43323674141162
0.092,68.33599029739264,95.55301959100132
0.096,69.9182546823383,95.39214432612553
0.1,70.3617258953884,95.62228319990672
0.104,67.82611883550204,95.68777717936203
0.108,67.8394304127941,95.57840117668887
0.112,70.1257536516197,95.72713840571173
0.116,69.81562854180527,95.81524179818487
0.12,70.14159549015021,95.78044769345898
0.124,68.82509837470782,95.5517657563079
0.128,69.74899949713402,95.4012224229324
0.132,69.27463855181487,95.7248662544306
0.136,70.12082386589088,95.47568125485701
0.14,67.75776082464061,95.55082616654013
0.144,69.67834845871778,94.96839556561676
0.148,68.04090570161534,95.52004009379101
0.152,67.91762708447341,94.96568504023881
0.156,68.08080317309435,95.33599876456567
0.16,69.26757461416976,95.42012763731874
0.164,69.36936319289228,95.35856861998415
0.168,69.59972597851791,95.58056207427384
0.172,70.55855963949486,95.33666176828271
0.176,71.19291028057245,95.27466093578269
0.18,69.52548180319708,95.81538546905642
0.184,70.59536174265735,95.65019212591689
0.188,71.20971782482056,95.49028757947082
0.192,69.64912106431662,95.45919621304662
0.196,70.20992884595623,95.45118929469952
0.2,69.87901570193507,95.36067075293458
0.204,68.88221160527581,95.55439044268138
0.208,68.92617907806185,95.53950593116829
0.212,68.28470941139796,95.60882215798263
0.216,69.36891902230097,95.3288451244848
0.22,69.47169323306203,95.45605627957366
0.224,70.31722449583556,95.373064410266
0.228,68.58131274729288,95.64995128399651
0.232,69.98930945875333,95.26514198995636
0.236,69.79551540651704,95.5991898088655
0.24,70.71240539644964,95.39397903568059
0.244,67.34974144161227,95.84770015610808
0.248,71.5263672721066,95.53536162530601
0.252,69.45996366964692,95.43877034363497
0.256,68.39999531321551,95.25744639313416
0.26,70.02891476195036,95.47762866589403
0.264,69.27871605070514,95.32966620323965
0.268,71.21687537908097,95.54647147462775
0.272,71.18881868898107,95.37183903741261
0.276,67.35202776655815,95.52271347817506
0.28,69.53324113614823,95.45228703610807
0.284,69.1516787415179,95.57071016837672
0.288,68.80458640375537,95.51833507895587
0.292,68.77365110690437,95.3946814767937
0.296,68.91598844159516,95.13705709289383
0.3,68.91401467670809,95.29203257521391
0.304,68.09343423297344,95.04160775913424
0.308,70.56266786306597,95.60222317740792
0.312,69.99867816430317,95.42381938457508
0.316,69.93720379504241,95.70243753091674
0.32,70.52135515771919,95.57397322760858
0.324,71.70172864328492,95.44683659298676
0.328,70.2416834718364,95.23772285908402
0.332,70.31947378795185,95.29275211516568
0.336,70.55891241540172,95.39350412141992
0.34,69.1162428763871,95.53512771787099
0.344,70.52365547618737,95.2443251082014
0.348,69.54723305101408,95.27905959449494
0.352,71.55516618129629,95.30114706329589
0.356,68.31791069776791,95.19813686025005
0.36,70.0004308966784,95.30980411489267
0.364,68.24121366753334,95.49301721516593
0.368,70.05343916681778,95.66271236772937
0.372,71.03403736135472,94.88581111594765
0.376,71.52454180740435,95.93367702830734
0.38,70.25452159924833,95.03847972614534
0.384,68.810830923786,94.91627635554592
0.388,67.52984689734687,95.48438447287475
0.392,68.95845129182837,95.42220532433728
0.396,71.44166748492998,95.36279600983923
0.4,68.9774432060709,95.50575695485277
0.404,69.09029510883448,95.25010737328596
0.408,70.6497013052092,95.45614164850709
0.412,71.1132264341783,95.5630935563081
0.416,70.57491274303088,95.36080617253292
0.42,70.46502223010873,95.32483183204357
0.424,69.60345366722494,95.33327709056223
0.428,69.61950212493028,95.48309846996338
0.432,69.32720803247275,95.25661325453991
0.436,70.67829449176138,94.95432132565809
0.44,69.6834283083268,95.39994761991821
0.444,71.13530538665559,95.44794363132972
0.448,69.71307935219322,95.66667958777522
0.452,70.5712677249278,95.51882689731455
0.456,69.812592596617,95.5897354741065
0.46,69.9672000260979,95.0869590832795
0.464,69.61549777029148,95.27857781546889
0.468,69.61610251077073,95.23286360276435
0.472,70.06697677970865,95.4356516709737
0.476,71.56286208169169,95.00629055273295
0.48,69.98217475905857,95.6372871372863
0.484,70.95572009200542,94.85014464543887
0.488,71.58694490896787,95.79561247724625
0.492,71.51657646109295,95.60042826285546
0.496,69.94737502412232,95.33497646398529
0.5,70.59139205401371,95.22130003272132
0.504,72.61864419513955,95.09461527182195
0.508,71.47652490981707,95.25768876655381
0.512,70.05540644656533,95.25386703125238
0.516,69.00258641779047,94.88089353114587
0.52,70.34202277388175,95.33083863990828
0.524,70.12913183838285,95.38144052465184
0.528,70.49502688381352,95.03634769816912
0.532,71.52914745971309,95.60486694624427
0.536,71.530217848632,95.22207595507209
0.54,71.42758952312144,95.22890023820368
0.544,69.71570382863948,95.32524890203318
0.548,69.9728385591,95.25588849989008
0.552,72.30341493641191,95.3230059507366
0.556,71.16811768760068,95.38424422276385
0.56,71.06472135064087,95.20872874734569
0.564,71.7492405826086,95.03718684531556
0.568,70.79760618696696,95.3867707626019
0.572,70.36379396173574,95.61536395786585
0.576,71.21333838956761,95.22327888728677
0.58,70.18226072792432,94.93293624356777
0.584,69.51340342922575,95.1402987675739
0.588,68.89048457738005,95.18991764515907
0.592,69.69759274302356,95.16168657753582
0.596,70.24900689294961,95.49094750698005
0.6,69.10635905498245,95.19251732816387
0.604,70.36549056140743,95.23820040765138
0.608,71.35495729133929,95.17660559280395
0.612,71.34779053013207,95.4399658132864
0.616,69.74492152982351,94.9605865506199
0.62,69.89777216842128,95.01833552079228
0.624,71.49043889915727,95.46261561791887
0.628,71.84023069288502,94.91542743268614
0.632,69.85461761717275,95.3144250193371
0.636,69.7921567125672,95.3898072791264
0.64,70.70601361520323,95.41650065868461
0.644,71.58035556309919,95.0198782598265
0.648,70.71988962793819,95.32069977282774
0.652,69.06029350962415,95.15132736702003
0.656,70.42907724516958,95.15220756125159
0.66,70.99541930117623,95.15518391461377
0.664,70.22789699275515,94.71442563271437
0.668,70.66766408615702,95.26218152062441
0.672,72.42834038475729,95.0710508763486
0.676,70.64598847598022,95.42720305099635
0.68,69.66944610914906,95.33012694068694
0.684,72.89609749564441,94.94176978267394
0.688,69.95179135242468,95.11714646504588
0.692,70.09092346726689,95.30021109855666
0.696,69.9950889806912,95.19136511644794
0.7,71.5478653072211,95.31613274059822
0.704,71.99880355694137,95.14943961648474
0.708,71.73340875862816,94.80343993838441
0.712,71.19762561551063,95.00675493180184
0.716,70.39951126783693,95.11747083132407
0.72,70.55048720777289,95.26784004374595
0.724,72.8139487090156,95.08752121219044
0.728,71.1972868606839,94.98241194464691
0.732,71.59876527529669,95.39941241818305
0.736,71.60949272037605,95.1876980245362
0.74,69.97307695949625,95.30154580969145
0.744,72.45051230353538,95.28819490621177
0.748,70.19528251622361,95.06796969095939
0.752,71.7361376846854,95.23193333830316
0.756,73.70327438814783,95.07771909623568
0.76,70.30979665011807,95.04369753280596
0.764,71.94470911928609,95.02098374401824
0.768,70.71593363099517,95.40956847997776
0.772,71.72227160953763,95.34017486188158
0.776,70.27742231102216,95.02266857721116
0.78,70.5991799786282,95.31485943198494
0.784,71.06139421077249,95.1365719002722
0.788,70.66898028386726,94.7397146796951
0.792,70.96777073009976,94.88459451482174
0.796,71.08850002870554,95.04336774745151
0.8,71.28987426090568,94.80624538895012
0.804,71.18964169469774,95.21628000702508
0.808,70.63154506506443,95.08674399843717
0.812,70.23981366415138,94.68134390869038
0.816,69.0364739381068,95.31340550330849
0.82,71.60777266317136,95.11101573969023
0.824,73.80933959746358,95.24246078426899
0.828,72.58204100914114,95.0348137445049
0.832,72.40247037410093,95.11277830704418
0.836,72.9694133777927,95.09320435786083
0.84,70.06731987998936,94.96334595187217
0.844,72.22272663211795,95.48311037397221
0.848,69.80074655663444,94.82915915398608
0.852,71.61983605714516,94.8464920322409
0.856,69.96013771881667,95.08405815824307
0.86,71.08777230284873,94.65826541682029
0.864,70.84793773140005,95.0237966032969
0.868,69.91364353711516,95.19487933794476
0.872,72.05298807327856,95.28106411681821
0.876,72.31808860038292,94.9747681399916
0.88,73.98922957717258,95.05634784744967
0.884,72.85244650226416,94.76466686111387
0.888,73.49199150428632,94.94336205930615
0.892,72.49839748341047,95.14233110955642
0.896,71.4099721699106,94.93461743634856
0.9,71.8965427916689,95.14512564524696
0.904,72.13288015948059,95.01433230446793
0.908,72.73050701971397,95.02088696953591
0.912,70.9491613026938,94.91270760719297
0.916,70.82263620226023,94.77884118412547
0.92,71.89233843675332,95.41768493117173
0.924,70.81187541268152,94.83587252343403
0.928,70.19155633189331,95.25491025336937
0.932,72.12782239312271,94.82343151902398
0.936,70.7127389956104,95.03315862259217
0.94,71.8395634553976,94.88548569542019
0.944,71.71894816826907,95.03590660460374
0.948,70.83615100394161,94.73827471283951
0.952,73.40760388806379,95.24043388084593
0.956,71.02750141202358,94.88896796743853
0.96,71.7168567476639,94.79967198564648
0.964,72.57907910721568,95.07816761033439
0.968,72.8116695020037,94.6157173681362
0.972,71.84525340150196,94.99257700145672
0.976,70.96208631955157,95.13260519630107
0.98,70.08229207930216,95.2471785476663
0.984,72.43731861995116,95.41802592765741
